double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,exec_time
True,15,8,64,169.8076001076249,74336.21005288648,272.64667621829994,157.84398348772046,55663.58799072063,235.93132049543703,50608.1826171875
True,15,9,16,148.67095934704366,41735.39300589211,204.2924203339226,191.6036900166844,59459.10257579574,243.84237239617676,166109.39038085938
True,15,9,16,89.63780011510212,20204.042239953953,142.14092387470242,111.47645098072546,30018.59533428105,173.2587525473996,167214.86450195312
True,15,9,16,188.49456398153905,54016.89497845986,232.41535013518333,247.9063681760823,73133.95695987674,270.4329065773556,166596.33618164062
True,15,9,16,167.52446899689494,46251.83542703393,215.06239891490546,123.32165348127849,22438.827345736507,149.7959523676675,166812.16381835938
True,15,9,16,217.52227489313785,67518.99453061038,259.84417355524903,273.22066021216335,91318.35017628412,302.1892621789929,166735.13989257812
True,15,9,32,294.3771181357897,126885.88725055833,356.2104535952845,186.87107374593174,51662.77742361935,227.29447292800447,91588.12329101562
True,15,9,32,144.6558649725496,36223.126396612875,190.32374102200933,137.91678198436614,30495.99950892521,174.63103821750934,90774.77490234375
True,15,9,32,95.77107793723881,25715.131720104742,160.3593830123599,88.01800547864842,15731.708175824444,125.42610643651682,91188.5654296875
True,15,9,32,196.23075332223,62198.1319175735,249.39553307461924,266.1066287017726,90266.8565867049,300.4444317784986,91040.17944335938
True,15,9,32,243.13833409116972,80263.75193396858,283.3085807630411,203.63939029493,54836.95927230629,234.17292600193193,90054.88720703125
True,15,9,64,236.21023355230156,109422.25561370494,330.7903499404191,200.79660190890004,75641.09584169634,275.0292636097045,56163.1455078125
True,15,9,64,208.32008140171277,80412.56596683754,283.57109508346855,274.4574312922563,99161.91147530415,314.89984356189217,55476.347412109375
True,15,9,64,123.95044012225878,41361.267660110796,203.37469768904586,175.1487192590088,57157.87900897396,239.07714028943454,55397.99853515625
True,15,9,64,167.1691326690396,66248.35500274583,257.38755797968525,237.67225016934626,91243.55931423712,302.065488452814,55856.57666015625
True,15,9,64,108.83488010665626,33919.70218712742,184.1730224194831,122.46880546113134,35494.32302767002,188.3993710914928,56165.08837890625
True,15,10,16,77.66769532923402,15852.203237312708,125.90553298927219,73.30634870922925,11127.152035678297,105.48531668283647,183429.68115234375
True,15,10,16,145.26392296507325,33686.74562716562,183.53949337176894,106.66534055489983,17578.038478221428,132.5821951780156,187440.29077148438
True,15,10,16,115.53828816527727,25307.852398951996,159.08441909549782,119.97035816764638,20685.853093656973,143.82577339843152,184542.21020507812
True,15,10,16,135.01196656590471,30746.721677277306,175.3474313392623,152.42477248914645,32351.22010971059,179.8644492658585,186117.63305664062
True,15,10,16,290.5253826615324,96616.29327287985,310.83161562633853,331.82470319796994,119066.04241491776,345.0594766339823,185375.59521484375
True,15,10,32,203.17041390319454,59992.324113657814,244.93330543978254,147.6985006880767,30498.109036143418,174.63707806804206,99694.4169921875
True,15,10,32,380.7137029849849,163374.76665305038,404.1964456214953,413.1094686952833,181608.78265925526,426.15581969422317,100313.82592773438
True,15,10,32,184.34773379070054,56764.94414244681,238.25394884963987,127.72202669826032,26338.63205827175,162.2918114332074,99348.40600585938
True,15,10,32,139.01423514525862,36296.24972727311,190.5157466648705,111.65106379145897,20870.52803662732,144.4663560716727,100099.04248046875
True,15,10,32,177.98134630658575,55297.591592210636,235.15439947449556,199.93259336227842,67108.50259931381,259.0530883801886,99700.67626953125
True,15,10,64,210.18383328855018,70301.66753929839,265.1446162743992,141.93289139948695,33186.124065924334,182.17059056259419,60850.58740234375
True,15,10,64,147.93191033883383,51600.19098788833,227.1567542202704,206.69435789971888,71643.89938379859,267.66378048551616,61008.6435546875
True,15,10,64,208.3700195725716,69527.5032072171,263.68068417541906,182.9142925643503,51021.998789351754,225.8804966998075,61205.6826171875
True,15,10,64,185.91750578167895,56922.757066884435,238.58490536260763,119.2689659913456,25547.851609693043,159.83695320448598,61439.34130859375
True,15,10,64,496.09677830663395,321142.8256010276,566.6946493492131,392.77628962119144,196806.00674368083,443.62823032769325,61302.974609375
